ds,Category,y,is_holiday,is_payday,day_of_week,day_name,month,quarter,year,is_weekend,y_original,y_capped,is_outlier,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2017-12-07,Technology,0.0,0.0,0.0,3,Thursday,12,4,2017,0,0.0,0.0,0,1068.752,36.192,0.0,834.7997499999999,731.6749083333333
2017-12-08,Technology,1546.75,0.0,0.0,4,Friday,12,4,2017,0,1546.75,1448.71625,1,0.0,1181.838,1448.71625,829.6294642857143,690.8790416666667
2017-12-09,Technology,130.6,0.0,0.0,5,Saturday,12,4,2017,1,130.6,130.6,0,1448.71625,795.5500000000001,1448.71625,867.7549285714285,739.1695833333332
2017-12-10,Technology,44.75,0.0,0.0,6,Sunday,12,4,2017,1,44.75,44.75,0,130.6,1448.71625,1448.71625,772.7620714285714,727.5239166666668
2017-12-11,Technology,2188.854,0.0,0.0,0,Monday,12,4,2017,0,2188.854,1448.71625,1,44.75,78.15,486.102,572.1954642857143,680.7250416666667
2017-12-12,Technology,1291.8319999999999,0.0,0.0,1,Tuesday,12,4,2017,0,1291.8319999999999,1291.8319999999999,0,1448.71625,1234.4,441.882,767.9906428571428,714.0183166666666
2017-12-13,Technology,63.88,0.0,0.0,2,Wednesday,12,4,2017,0,63.88,63.88,0,1291.8319999999999,1068.752,58.416,776.1952142857143,749.21405
2017-12-14,Technology,0.0,0.0,0.0,3,Thursday,12,4,2017,0,0.0,0.0,0,63.88,0.0,36.192,632.6420714285713,703.0528416666665
2017-12-15,Technology,0.0,0.0,0.0,4,Friday,12,4,2017,0,0.0,0.0,0,0.0,1448.71625,1181.838,632.6420714285713,654.7623
2017-12-16,Technology,21.21,0.0,0.0,5,Saturday,12,4,2017,1,21.21,21.21,0,0.0,130.6,795.5500000000001,425.6826071428571,639.4034333333333
2017-12-17,Technology,165.6,0.0,0.0,6,Sunday,12,4,2017,1,165.6,165.6,0,21.21,44.75,1448.71625,410.0554642857142,640.1104333333334
2017-12-18,Technology,1053.542,0.0,0.0,0,Monday,12,4,2017,0,1053.542,1053.542,0,165.6,1448.71625,78.15,427.31974999999994,643.3912333333334
2017-12-19,Technology,0.0,0.0,0.0,1,Tuesday,12,4,2017,0,0.0,0.0,0,1053.542,1291.8319999999999,1234.4,370.86628571428565,630.2187583333333
2017-12-20,Technology,66.3,0.0,0.0,2,Wednesday,12,4,2017,0,66.3,66.3,0,0.0,63.88,1068.752,186.31885714285707,627.8200916666667
2017-12-21,Technology,0.0,0.0,0.0,3,Thursday,12,4,2017,0,0.0,0.0,0,66.3,0.0,0.0,186.66457142857135,581.73955
2017-12-22,Technology,11.56,0.0,0.0,4,Friday,12,4,2017,0,11.56,11.56,0,0.0,0.0,1448.71625,186.66457142857135,564.51085
2017-12-23,Technology,4373.266,0.0,0.0,5,Saturday,12,4,2017,1,4373.266,1448.71625,1,11.56,21.21,130.6,188.3159999999999,564.0951166666666
2017-12-24,Technology,453.65,0.0,0.0,6,Sunday,12,4,2017,1,453.65,453.65,0,1448.71625,165.6,44.75,392.2454642857142,612.3856583333333
2017-12-25,Technology,3646.054,1.0,1.0,0,Monday,12,4,2017,0,3646.054,1448.71625,1,453.65,1053.542,1448.71625,433.39546428571424,579.2167833333333
2017-12-26,Technology,392.35400000000004,0.0,1.0,1,Tuesday,12,4,2017,0,392.35400000000004,392.35400000000004,0,1448.71625,0.0,1291.8319999999999,489.8489285714285,579.2167833333333
2017-12-27,Technology,40.0,0.0,1.0,2,Wednesday,12,4,2017,0,40.0,40.0,0,392.35400000000004,66.3,63.88,545.8994999999999,544.0047083333333
2017-12-28,Technology,0.0,0.0,0.0,3,Thursday,12,4,2017,0,0.0,0.0,0,40.0,0.0,0.0,542.142357142857,529.1346416666667
2017-12-29,Technology,0.0,0.0,0.0,4,Friday,12,4,2017,0,0.0,0.0,0,0.0,11.56,0.0,542.142357142857,514.4052416666667
2017-12-30,Technology,0.0,0.0,0.0,5,Saturday,12,4,2017,1,0.0,0.0,0,0.0,1448.71625,21.21,540.4909285714285,512.4580416666666
2017-12-31,Technology,302.376,0.0,1.0,6,Sunday,12,4,2017,1,302.376,302.376,0,0.0,453.65,165.6,333.5314642857142,511.25164166666667
2018-01-01,Technology,0.0,0.0,0.0,0,Monday,1,1,2018,0,0.0,0.0,0,302.376,1448.71625,1053.542,311.92089285714286,481.93624166666666
2018-01-02,Technology,712.2900000000001,0.0,1.0,1,Tuesday,1,1,2018,0,712.2900000000001,712.2900000000001,0,0.0,392.35400000000004,0.0,104.96142857142854,455.4179083333333
2018-01-03,Technology,0.0,0.0,0.0,2,Wednesday,1,1,2018,0,0.0,0.0,0,712.2900000000001,40.0,66.3,150.6665714285714,430.87036666666665
2018-01-04,Technology,0.0,0.0,0.0,3,Thursday,1,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,144.9522857142857,428.26536666666664
2018-01-05,Technology,0.0,0.0,0.0,4,Friday,1,1,2018,0,0.0,0.0,0,0.0,0.0,11.56,144.9522857142857,387.11869999999993
2018-01-06,Technology,0.0,0.0,0.0,5,Saturday,1,1,2018,1,0.0,0.0,0,0.0,0.0,1448.71625,144.9522857142857,351.4936333333333
2018-01-07,Technology,3059.982,0.0,0.0,6,Sunday,1,1,2018,1,3059.982,1448.71625,1,0.0,302.376,453.65,144.9522857142857,351.4936333333333
2018-01-08,Technology,0.0,0.0,0.0,0,Monday,1,1,2018,0,0.0,0.0,0,1448.71625,0.0,1448.71625,308.71517857142857,351.4936333333334
2018-01-09,Technology,0.0,0.0,0.0,1,Tuesday,1,1,2018,0,0.0,0.0,0,0.0,712.2900000000001,392.35400000000004,308.71517857142857,347.14029999999997
2018-01-10,Technology,0.0,0.0,0.0,2,Wednesday,1,1,2018,0,0.0,0.0,0,0.0,0.0,40.0,206.9594642857143,345.6486333333333
2018-01-11,Technology,0.0,0.0,0.0,3,Thursday,1,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,206.9594642857143,297.3580916666666
2018-01-12,Technology,0.0,0.0,0.0,4,Friday,1,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,206.9594642857143,254.297025
2018-01-13,Technology,0.0,0.0,0.0,5,Saturday,1,1,2018,1,0.0,0.0,0,0.0,0.0,0.0,206.9594642857143,252.16769166666666
2018-01-14,Technology,288.96799999999996,0.0,0.0,6,Sunday,1,1,2018,1,288.96799999999996,288.96799999999996,0,0.0,1448.71625,302.376,206.9594642857143,252.16769166666666
2018-01-15,Technology,110.576,0.0,0.0,0,Monday,1,1,2018,0,110.576,110.576,0,288.96799999999996,0.0,0.0,41.281142857142854,261.79995833333334
2018-01-16,Technology,0.0,0.0,0.0,1,Tuesday,1,1,2018,0,0.0,0.0,0,110.576,0.0,712.2900000000001,57.077714285714286,264.778825
2018-01-17,Technology,0.0,0.0,0.0,2,Wednesday,1,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,57.077714285714286,259.258825
2018-01-18,Technology,0.0,0.0,0.0,3,Thursday,1,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,57.077714285714286,224.1407583333333
2018-01-19,Technology,429.6,0.0,0.0,4,Friday,1,1,2018,0,429.6,429.6,0,0.0,0.0,0.0,57.077714285714286,224.1407583333333
2018-01-20,Technology,520.752,0.0,0.0,5,Saturday,1,1,2018,1,520.752,520.752,0,429.6,0.0,0.0,118.44914285714286,236.25075833333332
2018-01-21,Technology,1315.883,0.0,0.0,6,Sunday,1,1,2018,1,1315.883,1315.883,0,520.752,288.96799999999996,1448.71625,192.8422857142857,253.6091583333333
2018-01-22,Technology,2999.95,0.0,0.0,0,Monday,1,1,2018,0,2999.95,1448.71625,1,1315.883,110.576,0.0,339.5444285714285,297.0865916666666
2018-01-23,Technology,182.336,0.0,0.0,1,Tuesday,1,1,2018,0,182.336,182.336,0,1448.71625,0.0,0.0,530.7073214285714,297.0865916666667
2018-01-24,Technology,110.352,0.0,0.0,2,Wednesday,1,1,2018,0,110.352,110.352,0,182.336,0.0,0.0,556.7553214285714,288.0427916666667
2018-01-25,Technology,0.0,0.0,0.0,3,Thursday,1,1,2018,0,0.0,0.0,0,110.352,0.0,0.0,572.5198928571428,243.43064999999999
2018-01-26,Technology,2939.93,0.0,1.0,4,Friday,1,1,2018,0,2939.93,1448.71625,1,0.0,429.6,0.0,572.5198928571428,230.35218333333333
2018-01-27,Technology,317.898,0.0,1.0,5,Saturday,1,1,2018,1,317.898,317.898,0,1448.71625,520.752,0.0,718.1079285714286,277.30939166666667
2018-01-28,Technology,689.88,0.0,1.0,6,Sunday,1,1,2018,1,689.88,689.88,0,317.898,1315.883,288.96799999999996,689.1287857142859,287.90599166666664
2018-01-29,Technology,0.0,0.0,0.0,0,Monday,1,1,2018,0,0.0,0.0,0,689.88,1448.71625,110.576,599.6997857142857,310.9019916666667
2018-01-30,Technology,2814.9359999999997,0.0,1.0,1,Tuesday,1,1,2018,0,2814.9359999999997,1448.71625,1,0.0,182.336,0.0,392.74032142857146,310.9019916666667
2018-01-31,Technology,0.0,0.0,0.0,2,Wednesday,1,1,2018,0,0.0,0.0,0,1448.71625,110.352,0.0,573.6517857142857,349.11333333333334
2018-02-01,Technology,0.0,0.0,0.0,3,Thursday,2,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,557.8872142857143,349.11333333333334
2018-02-02,Technology,299.954,0.0,1.0,4,Friday,2,1,2018,0,299.954,299.954,0,0.0,1448.71625,429.6,557.8872142857143,325.37033333333335
2018-02-03,Technology,0.0,0.0,0.0,5,Saturday,2,1,2018,1,0.0,0.0,0,299.954,317.898,520.752,393.7783214285714,335.3688
2018-02-04,Technology,0.0,0.0,0.0,6,Sunday,2,1,2018,1,0.0,0.0,0,0.0,689.88,1315.883,348.3643214285715,335.3688
2018-02-05,Technology,371.2,0.0,0.0,0,Monday,2,1,2018,0,371.2,371.2,0,0.0,0.0,1448.71625,249.8100357142857,335.3688
2018-02-06,Technology,227.46,0.0,0.0,1,Tuesday,2,1,2018,0,227.46,227.46,0,371.2,1448.71625,182.336,302.83860714285714,347.74213333333336
2018-02-07,Technology,0.0,0.0,0.0,2,Wednesday,2,1,2018,0,0.0,0.0,0,227.46,0.0,110.352,128.37342857142858,307.03359166666667
2018-02-08,Technology,0.0,0.0,0.0,3,Thursday,2,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,128.37342857142858,307.03359166666667
2018-02-09,Technology,127.984,0.0,0.0,4,Friday,2,1,2018,0,127.984,127.984,0,0.0,299.954,1448.71625,128.37342857142858,307.03359166666667
2018-02-10,Technology,0.0,0.0,0.0,5,Saturday,2,1,2018,1,0.0,0.0,0,127.984,0.0,317.898,103.80628571428572,311.299725
2018-02-11,Technology,88.776,0.0,0.0,6,Sunday,2,1,2018,1,88.776,88.776,0,0.0,0.0,689.88,103.80628571428572,311.299725
2018-02-12,Technology,0.0,0.0,0.0,0,Monday,2,1,2018,0,0.0,0.0,0,88.776,371.2,0.0,116.48857142857143,314.25892500000003
2018-02-13,Technology,799.96,0.0,0.0,1,Tuesday,2,1,2018,0,799.96,799.96,0,0.0,227.46,1448.71625,63.46,314.258925
2018-02-14,Technology,0.0,0.0,0.0,2,Wednesday,2,1,2018,0,0.0,0.0,0,799.96,0.0,0.0,145.24571428571429,331.2919916666667
2018-02-15,Technology,0.0,0.0,0.0,3,Thursday,2,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,145.24571428571429,327.606125
2018-02-16,Technology,14.99,1.0,0.0,4,Friday,2,1,2018,0,14.99,14.99,0,0.0,127.984,299.954,145.24571428571429,327.606125
2018-02-17,Technology,649.8820000000001,0.0,0.0,5,Saturday,2,1,2018,1,649.8820000000001,649.8820000000001,0,14.99,0.0,0.0,129.1037142857143,328.1057916666667
2018-02-18,Technology,277.506,0.0,0.0,6,Sunday,2,1,2018,1,277.506,277.506,0,649.8820000000001,88.776,0.0,221.94400000000002,349.768525
2018-02-19,Technology,0.0,0.0,0.0,0,Monday,2,1,2018,0,0.0,0.0,0,277.506,0.0,371.2,248.9054285714286,344.698725
2018-02-20,Technology,581.536,0.0,0.0,1,Tuesday,2,1,2018,0,581.536,581.536,0,0.0,799.96,227.46,248.9054285714286,327.340325
2018-02-21,Technology,47.904,0.0,0.0,2,Wednesday,2,1,2018,0,47.904,47.904,0,581.536,0.0,0.0,217.702,302.8620916666667
2018-02-22,Technology,0.0,0.0,0.0,3,Thursday,2,1,2018,0,0.0,0.0,0,47.904,0.0,0.0,224.54542857142857,256.16835000000003
2018-02-23,Technology,71.96,0.0,0.0,4,Friday,2,1,2018,0,71.96,71.96,0,0.0,14.99,127.984,224.54542857142857,250.09048333333334
2018-02-24,Technology,1319.8,0.0,0.0,5,Saturday,2,1,2018,1,1319.8,1319.8,0,71.96,649.8820000000001,0.0,232.684,248.81075
2018-02-25,Technology,0.0,0.0,0.0,6,Sunday,2,1,2018,1,0.0,0.0,0,1319.8,277.506,88.776,328.3865714285715,292.8040833333333
2018-02-26,Technology,889.536,0.0,1.0,0,Monday,2,1,2018,0,889.536,889.536,0,0.0,0.0,0.0,288.74285714285713,244.51354166666667
2018-02-27,Technology,0.0,0.0,0.0,1,Tuesday,2,1,2018,0,0.0,0.0,0,889.536,581.536,799.96,415.81942857142855,263.5681416666667
2018-02-28,Technology,0.0,0.0,0.0,2,Wednesday,2,1,2018,0,0.0,0.0,0,0.0,47.904,0.0,332.74285714285713,240.57214166666665
2018-03-01,Technology,0.0,0.0,0.0,3,Thursday,3,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,325.89942857142853,240.57214166666665
2018-03-02,Technology,676.716,0.0,1.0,4,Friday,3,1,2018,0,676.716,676.716,0,0.0,71.96,14.99,325.89942857142853,192.28159999999997
2018-03-03,Technology,1149.42,0.0,1.0,5,Saturday,3,1,2018,1,1149.42,1149.42,0,676.716,1319.8,649.8820000000001,412.29314285714287,214.8388
2018-03-04,Technology,0.0,0.0,0.0,6,Sunday,3,1,2018,1,0.0,0.0,0,1149.42,0.0,277.506,387.95314285714284,253.15279999999998
2018-03-05,Technology,299.97,0.0,0.0,0,Monday,3,1,2018,0,299.97,299.97,0,0.0,889.536,0.0,387.95314285714284,243.15433333333334
2018-03-06,Technology,206.384,0.0,0.0,1,Tuesday,3,1,2018,0,206.384,206.384,0,299.97,0.0,581.536,303.7294285714285,253.15333333333334
2018-03-07,Technology,49.08,0.0,0.0,2,Wednesday,3,1,2018,0,49.08,49.08,0,206.384,0.0,47.904,333.2128571428571,260.0328
2018-03-08,Technology,0.0,0.0,0.0,3,Thursday,3,1,2018,0,0.0,0.0,0,49.08,0.0,0.0,340.2242857142857,249.29546666666667
2018-03-09,Technology,679.9639999999999,0.0,0.0,4,Friday,3,1,2018,0,679.9639999999999,679.9639999999999,0,0.0,676.716,71.96,340.2242857142857,241.71346666666668
2018-03-10,Technology,201.85199999999998,0.0,0.0,5,Saturday,3,1,2018,1,201.85199999999998,201.85199999999998,0,679.9639999999999,1149.42,1319.8,340.68828571428577,264.37893333333335
2018-03-11,Technology,840.73,0.0,0.0,6,Sunday,3,1,2018,1,840.73,840.73,0,201.85199999999998,0.0,0.0,205.32142857142858,271.1073333333333
2018-03-12,Technology,69.93,0.0,0.0,0,Monday,3,1,2018,0,69.93,69.93,0,840.73,299.97,889.536,325.42571428571426,294.86553333333336
2018-03-13,Technology,1867.908,0.0,0.0,1,Tuesday,3,1,2018,0,1867.908,1448.71625,1,69.93,206.384,0.0,292.5628571428571,297.1965333333334
2018-03-14,Technology,49.616,0.0,0.0,2,Wednesday,3,1,2018,0,49.616,49.616,0,1448.71625,49.08,0.0,470.03889285714286,342.527875
2018-03-15,Technology,0.0,0.0,0.0,3,Thursday,3,1,2018,0,0.0,0.0,0,49.616,0.0,0.0,470.11546428571427,344.18174166666665
2018-03-16,Technology,1309.776,0.0,0.0,4,Friday,3,1,2018,0,1309.776,1309.776,0,0.0,679.9639999999999,676.716,470.11546428571427,317.5164083333333
2018-03-17,Technology,248.36,1.0,0.0,5,Saturday,3,1,2018,1,248.36,248.36,0,1309.776,201.85199999999998,1149.42,560.0886071428571,361.1756083333333
2018-03-18,Technology,565.36,0.0,0.0,6,Sunday,3,1,2018,1,565.36,565.36,0,248.36,840.73,0.0,566.7326071428572,369.45427500000005
2018-03-19,Technology,957.004,0.0,0.0,0,Monday,3,1,2018,0,957.004,957.004,0,565.36,69.93,299.97,527.3940357142857,387.7999416666666
2018-03-20,Technology,503.93,0.0,0.0,1,Tuesday,3,1,2018,0,503.93,503.93,0,957.004,1448.71625,206.384,654.1188928571428,398.0373416666667
2018-03-21,Technology,0.0,0.0,0.0,2,Wednesday,3,1,2018,0,0.0,0.0,0,503.93,49.616,49.08,519.1494285714286,405.58480833333334
2018-03-22,Technology,0.0,0.0,0.0,3,Thursday,3,1,2018,0,0.0,0.0,0,0.0,0.0,0.0,512.0614285714286,405.58480833333334
2018-03-23,Technology,13999.96,0.0,0.0,4,Friday,3,1,2018,0,13999.96,1448.71625,1,0.0,1309.776,679.9639999999999,512.0614285714286,386.20027500000003
2018-03-24,Technology,495.99,0.0,0.0,5,Saturday,3,1,2018,1,495.99,495.99,0,1448.71625,248.36,201.85199999999998,531.9100357142858,432.8940166666667
2018-03-25,Technology,1161.528,0.0,1.0,6,Sunday,3,1,2018,1,1161.528,1161.528,0,495.99,565.36,840.73,567.28575,449.42701666666665
2018-03-26,Technology,2717.13,0.0,1.0,0,Monday,3,1,2018,0,2717.13,1448.71625,1,1161.528,957.004,69.93,652.4526071428572,485.74595000000005
2018-03-27,Technology,246.09199999999998,0.0,1.0,1,Tuesday,3,1,2018,0,246.09199999999998,246.09199999999998,0,1448.71625,503.93,1448.71625,722.6972142857142,490.0431583333333
2018-03-28,Technology,532.72,0.0,1.0,2,Wednesday,3,1,2018,0,532.72,532.72,0,246.09199999999998,0.0,49.616,685.8632142857142,498.246225
2018-03-29,Technology,0.0,0.0,0.0,3,Thursday,3,1,2018,0,0.0,0.0,0,532.72,0.0,0.0,761.9660714285714,486.3523583333333
2018-03-30,Technology,164.792,1.0,1.0,4,Friday,3,1,2018,0,164.792,164.792,0,0.0,1448.71625,1309.776,761.9660714285714,486.3523583333333
2018-03-31,Technology,4434.41,0.0,1.0,5,Saturday,3,1,2018,1,4434.41,1448.71625,1,164.792,495.99,248.36,578.5483214285714,491.8454249999999
2018-04-01,Technology,4823.96,0.0,1.0,6,Sunday,4,2,2018,1,4823.96,1448.71625,1,1448.71625,1161.528,565.36,714.6520714285715,540.1359666666666
2018-04-02,Technology,360.0,0.0,1.0,0,Monday,4,2,2018,0,360.0,360.0,0,1448.71625,1448.71625,957.004,755.6789642857142,565.8693083333334
2018-04-03,Technology,0.0,0.0,0.0,1,Tuesday,4,2,2018,0,0.0,0.0,0,360.0,246.09199999999998,503.93,600.1480714285715,539.5553083333333
2018-04-04,Technology,544.0799999999999,0.0,0.0,2,Wednesday,4,2,2018,0,544.0799999999999,544.0799999999999,0,0.0,532.72,0.0,564.9920714285714,539.5553083333333
2018-04-05,Technology,0.0,0.0,0.0,3,Thursday,4,2,2018,0,0.0,0.0,0,544.0799999999999,0.0,0.0,566.6149285714285,547.6923083333332
2018-04-06,Technology,0.0,0.0,0.0,4,Friday,4,2,2018,0,0.0,0.0,0,0.0,164.792,1448.71625,566.6149285714285,540.8128416666666
2018-04-07,Technology,837.16,0.0,0.0,5,Saturday,4,2,2018,1,837.16,837.16,0,0.0,1448.71625,495.99,543.0732142857142,539.1768416666666
2018-04-08,Technology,0.0,0.0,0.0,6,Sunday,4,2,2018,1,0.0,0.0,0,837.16,1448.71625,1161.528,455.7080357142857,567.082175
2018-04-09,Technology,0.0,0.0,0.0,0,Monday,4,2,2018,0,0.0,0.0,0,0.0,360.0,1448.71625,248.7485714285714,544.4167083333333
2018-04-10,Technology,195.726,0.0,0.0,1,Tuesday,4,2,2018,0,195.726,195.726,0,0.0,0.0,246.09199999999998,197.31999999999996,537.6883083333333
2018-04-11,Technology,227.07,0.0,0.0,2,Wednesday,4,2,2018,0,227.07,227.07,0,195.726,544.0799999999999,532.72,225.28085714285712,516.188175
2018-04-12,Technology,0.0,0.0,0.0,3,Thursday,4,2,2018,0,0.0,0.0,0,227.07,0.0,0.0,179.99371428571428,521.426175
2018-04-13,Technology,0.0,0.0,0.0,4,Friday,4,2,2018,0,0.0,0.0,0,0.0,0.0,164.792,179.99371428571428,473.1356333333333
2018-04-14,Technology,0.0,0.0,0.0,5,Saturday,4,2,2018,1,0.0,0.0,0,0.0,837.16,1448.71625,179.99371428571428,471.48176666666666
2018-04-15,Technology,0.0,0.0,0.0,6,Sunday,4,2,2018,1,0.0,0.0,0,0.0,0.0,1448.71625,60.39942857142857,471.48176666666666
2018-04-16,Technology,25.98,0.0,0.0,0,Monday,4,2,2018,0,25.98,25.98,0,0.0,0.0,360.0,60.39942857142857,427.82256666666666
2018-04-17,Technology,2824.875,0.0,0.0,1,Tuesday,4,2,2018,0,2824.875,1448.71625,1,25.98,195.726,0.0,64.11085714285714,420.40989999999994
2018-04-18,Technology,0.0,0.0,0.0,2,Wednesday,4,2,2018,0,0.0,0.0,0,1448.71625,227.07,544.0799999999999,243.10946428571427,449.8551083333333
2018-04-19,Technology,0.0,0.0,0.0,3,Thursday,4,2,2018,0,0.0,0.0,0,0.0,0.0,0.0,210.67089285714286,417.95497499999993
2018-04-20,Technology,0.0,0.0,0.0,4,Friday,4,2,2018,0,0.0,0.0,0,0.0,0.0,0.0,210.67089285714286,401.1573083333333
2018-04-21,Technology,59.516,0.0,0.0,5,Saturday,4,2,2018,1,59.516,59.516,0,0.0,0.0,837.16,210.67089285714286,401.1573083333333
2018-04-22,Technology,0.0,0.0,0.0,6,Sunday,4,2,2018,1,0.0,0.0,0,59.516,0.0,0.0,219.17317857142856,403.141175
2018-04-23,Technology,200.748,0.0,0.0,0,Monday,4,2,2018,0,200.748,200.748,0,0.0,25.98,0.0,219.17317857142856,354.85063333333335
2018-04-24,Technology,621.98,0.0,0.0,1,Tuesday,4,2,2018,0,621.98,621.98,0,200.748,1448.71625,195.726,244.1400357142857,345.0092333333333
2018-04-25,Technology,107.97,0.0,1.0,2,Wednesday,4,2,2018,0,107.97,107.97,0,621.98,0.0,227.07,126.03485714285715,327.0243
2018-04-26,Technology,0.0,0.0,0.0,3,Thursday,4,2,2018,0,0.0,0.0,0,107.97,0.0,0.0,141.45914285714287,282.3327583333333
2018-04-27,Technology,0.0,0.0,0.0,4,Friday,4,2,2018,0,0.0,0.0,0,0.0,0.0,0.0,141.45914285714287,274.12969166666664
2018-04-28,Technology,751.984,0.0,1.0,5,Saturday,4,2,2018,1,751.984,751.984,0,0.0,59.516,0.0,141.45914285714287,256.37235833333335
2018-04-29,Technology,0.0,0.0,0.0,6,Sunday,4,2,2018,1,0.0,0.0,0,751.984,0.0,0.0,240.3831428571429,281.43849166666666
2018-04-30,Technology,679.956,0.0,1.0,0,Monday,4,2,2018,0,679.956,679.956,0,0.0,200.748,25.98,240.3831428571429,275.945425
2018-05-01,Technology,48.9,1.0,1.0,1,Tuesday,5,2,2018,0,48.9,48.9,0,679.956,621.98,1448.71625,308.8414285714286,250.32008333333332
2018-05-02,Technology,159.56,0.0,1.0,2,Wednesday,5,2,2018,0,159.56,159.56,0,48.9,107.97,0.0,226.97285714285718,203.65954166666668
2018-05-03,Technology,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,159.56,0.0,0.0,234.34285714285716,196.97820833333333
2018-05-04,Technology,183.96,0.0,0.0,4,Friday,5,2,2018,0,183.96,183.96,0,0.0,0.0,0.0,234.34285714285716,196.97820833333333
2018-05-05,Technology,0.0,0.0,0.0,5,Saturday,5,2,2018,1,0.0,0.0,0,183.96,751.984,59.516,260.6228571428572,184.97420833333334
2018-05-06,Technology,1035.912,0.0,0.0,6,Sunday,5,2,2018,1,1035.912,1035.912,0,0.0,0.0,0.0,153.19657142857145,184.97420833333334
2018-05-07,Technology,499.934,0.0,0.0,0,Monday,5,2,2018,0,499.934,499.934,0,1035.912,679.956,200.748,301.1840000000001,219.50460833333332
2018-05-08,Technology,3359.952,0.0,0.0,1,Tuesday,5,2,2018,0,3359.952,1448.71625,1,499.934,48.9,621.98,275.46657142857146,208.26374166666668
2018-05-09,Technology,199.98,0.0,0.0,2,Wednesday,5,2,2018,0,199.98,199.98,0,1448.71625,159.56,107.97,475.4403214285714,256.55428333333333
2018-05-10,Technology,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,199.98,0.0,0.0,481.2146071428571,263.2202833333333
2018-05-11,Technology,0.0,0.0,0.0,4,Friday,5,2,2018,0,0.0,0.0,0,0.0,183.96,0.0,481.2146071428571,256.6960833333333
2018-05-12,Technology,87.4,0.0,0.0,5,Saturday,5,2,2018,1,87.4,87.4,0,0.0,0.0,751.984,454.93460714285715,249.12708333333333
2018-05-13,Technology,587.97,0.0,0.0,6,Sunday,5,2,2018,1,587.97,587.97,0,87.4,1035.912,0.0,467.4203214285714,252.04041666666666
2018-05-14,Technology,2037.862,0.0,0.0,0,Monday,5,2,2018,0,2037.862,1448.71625,1,587.97,499.934,679.956,403.42860714285706,271.63941666666665
2018-05-15,Technology,40.711999999999996,0.0,0.0,1,Tuesday,5,2,2018,0,40.711999999999996,40.711999999999996,0,1448.71625,1448.71625,48.9,538.9689285714286,319.92995833333333
2018-05-16,Technology,0.0,0.0,0.0,2,Wednesday,5,2,2018,0,0.0,0.0,0,40.711999999999996,199.98,159.56,337.82546428571425,321.28702499999997
2018-05-17,Technology,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,0.0,0.0,0.0,309.2568928571428,320.421025
2018-05-18,Technology,586.432,0.0,0.0,4,Friday,5,2,2018,0,586.432,586.432,0,0.0,0.0,183.96,309.2568928571428,272.1304833333333
2018-05-19,Technology,1186.0320000000002,0.0,0.0,5,Saturday,5,2,2018,1,1186.0320000000002,1186.0320000000002,0,586.432,87.4,0.0,393.0328928571428,291.67821666666663
2018-05-20,Technology,1466.328,0.0,0.0,6,Sunday,5,2,2018,1,1466.328,1448.71625,1,1186.0320000000002,587.97,1035.912,549.9803214285714,331.2126166666667
2018-05-21,Technology,0.0,0.0,0.0,0,Monday,5,2,2018,0,0.0,0.0,0,1448.71625,1448.71625,499.934,672.9440714285714,379.5031583333333
2018-05-22,Technology,68.46,0.0,0.0,1,Tuesday,5,2,2018,0,68.46,68.46,0,0.0,40.711999999999996,1448.71625,465.9846071428571,377.5192916666667
2018-05-23,Technology,0.0,0.0,0.0,2,Wednesday,5,2,2018,0,0.0,0.0,0,68.46,0.0,199.98,469.94860714285716,379.80129166666666
2018-05-24,Technology,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,0.0,0.0,0.0,469.94860714285716,373.10969166666666
2018-05-25,Technology,120.0,0.0,1.0,4,Friday,5,2,2018,0,120.0,120.0,0,0.0,586.432,0.0,469.94860714285716,352.37702499999995
2018-05-26,Technology,23.08,0.0,1.0,5,Saturday,5,2,2018,1,23.08,23.08,0,120.0,1186.0320000000002,87.4,403.31546428571426,352.77802499999996
2018-05-27,Technology,967.698,0.0,1.0,6,Sunday,5,2,2018,1,967.698,967.698,0,23.08,1448.71625,587.97,237.17946428571426,353.5473583333333
2018-05-28,Technology,522.296,0.0,1.0,0,Monday,5,2,2018,0,522.296,522.296,0,967.698,0.0,1448.71625,168.4625714285714,385.8039583333333
2018-05-29,Technology,0.0,0.0,0.0,1,Tuesday,5,2,2018,0,0.0,0.0,0,522.296,68.46,40.711999999999996,243.07628571428572,378.1476916666667
2018-05-30,Technology,192.152,0.0,1.0,2,Wednesday,5,2,2018,0,192.152,192.152,0,0.0,0.0,0.0,233.29628571428572,378.1476916666667
